nearest_distance,type
296.62329856617174,gym
320.4294459857749,gym
229.50264916615401,gym
397.22910519741765,gym
54.52684272843255,gym
121.25251404008422,gym
1225.8900339567194,gym
324.04240337414126,gym
264.39712811608126,gym
228.36694880477165,gym
531.3271693151846,gym
